"id_gsn";"monastery_name";"Lon";"Lat";"Standort";"diocese";"order_name";"order_begin_tpq";"order_end_tpq";"alt_label_diocese";"RG_Abkuerzung";"id_order"
30350;"Franziskanerkloster Wetzlar";"8.501206703";"50.5527189";"Wetzlar";"Trier";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1263;1571;"eccl. Trever.";"o. fr. min.";7
30352;"Klarissenkloster Klarenthal";"8.197872135";"50.09618762";"Klarenthal";"Mainz";"Klarissen";1298;1559;"eccl. Magunt.";"o. s. Clare";19
30353;"Johanniterkommende Wiesenfeld";"8.750068235";"51.00635313";"Wiesenfeld";"Mainz";"Johanniter";1181;1527;"eccl. Magunt.";"s. Johannis Jerus.";12
30359;"Servitenkloster St. Wolfgang in der Bulau";"8.996533424";"50.13325318";"Hanau";"Mainz";"Serviten";1488;1525;"eccl. Magunt.";;41
30360;"Kollegiatstift Wolfhagen";"9.168105316";"51.32444528";"Wolfhagen";"Mainz";"Kanoniker";1408;1423;"eccl. Magunt.";"eccl.";34
30366;"Kreuzherrenstift Höhnscheid";"9.109542727";"51.28123552";"Höhnscheid";"Mainz";"Kreuzherren";1468;1527;"eccl. Magunt.";;18
30367;"Deutschordenskommende Schiffenberg";"8.72280695";"50.5556318";"Schiffenberg";"Trier";"Deutscher Orden";1323;1809;"eccl. Trever.";"theutonicorum";22
30368;"Hainaer Höfe, Amöneburg";"8.923658132";"50.79719406";"Amöneburg";"Mainz";"Zisterzienser";1326;1353;"eccl. Magunt.";"o. Cist.";5
40000;"Johanniterkommende Adenau";"6.93011999130249";"50.38300304097077";"Adenau";"Köln";"Johanniter";1162;1802;"eccl. Colon.";"s. Johannis Jerus.";12
40002;"Zisterzienserinnenkloster Aftholderbach";"7.860577";"50.211508";"Aftholderbach";"Trier";"Zisterzienserinnen";1222;1544;"eccl. Trever.";"o. Cist.";28
40004;"Antoniterpräzeptorei St. Antonius, Alzey";"8.112974";"49.746456";"Alzey";"Mainz";"Antoniter";1245;1551;"eccl. Magunt.";"o. s. Ant.";43
40005;"Augustinereremitenkloster St. Peter, Alzey";"8.110796";"49.744097";"Alzey";"Mainz";"Augustinereremiten";1285;1551;"eccl. Magunt.";"o. fr. herem. s. Aug.";36
40008;"Frauenkloster Heilig Geist, Alzey, später Dominikanerinnen (?), dann Zisterzienserinnen";"8.125634";"49.745157";"Alzey";"Mainz";"Zisterzienserinnen";1271;1564;"eccl. Magunt.";"o. Cist.";28
40011;"Augustinereremitinnenkloster zu der Klingen, Alzey";"8.112974";"49.746456";"Alzey";"Mainz";"Augustinereremitinnen";1334;1494;"eccl. Magunt.";"o. fr. herem. s. Aug.";32
40013;"Zisterzienserinnenkloster Marienborn, Weidas (bei Alzey)";"8.141";"49.735";"Weidas (Marienborn)";"Mainz";"Zisterzienserinnen";1237;1551;"eccl. Magunt.";"o. Cist.";28
40014;"Dominikanerinnenkloster Andernach";"7.399146";"50.433407";"Andernach";"Trier";"Dominikanerinnen";1415;1584;"eccl. Trever.";"o. pred.";30
40017;"Minoritenkloster Andernach";"7.403098";"50.439385";"Andernach";"Trier";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1242;1802;"eccl. Trever.";"o. fr. min.";7
40018;"Karmelitenkloster Tönnisstein (bei Kell, heute Andernach)";"7.298445";"50.453939";"Kell";"Trier";"Karmeliten";1465;1802;"eccl. Trever.";"o. Carm.";3
40019;"Dominikanerinnenkloster Andernach (Klause St. Peter)";"7.399146";"50.433407";"Andernach";"Trier";"Dominikanerinnen";1388;1583;"eccl. Trever.";"o. pred.";30
40022;"Benediktinerpropstei Apollinarisberg, Remagen";"7.221262";"50.581000";"Remagen";"Köln";"Benediktiner";1110;1802;"eccl. Colon.";"o. s. Ben.";16
40023;"Prämonstratenserstift Arnstein";"7.851656";"50.310331";"Obernhof";"Trier";"Prämonstratenser";1139;1802;"eccl. Trever.";"o. Prem.";14
40026;"Templerniederlassung, dann Johanniterkommende Niederbreisig";"7.303289";"50.506175";"Niederbreisig";"Köln";"Johanniter";1312;1802;"eccl. Colon.";"s. Johannis Jerus.";12
40026;"Templerniederlassung, dann Johanniterkommende Niederbreisig";"7.303289";"50.506175";"Niederbreisig";"Köln";"Templerorden";1200;1312;"eccl. Colon.";;39
40028;"Klarissenkloster Bärbach";"7.995556";"50.315556";"Bärbach";"Trier";"Klarissen";1334;1561;"eccl. Trever.";"o. s. Clare";19
40029;"Franziskanerkloster St. Maria, Oppenheim";"8.354905";"49.852145";"Oppenheim";"Mainz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1250;1802;"eccl. Magunt.";"o. fr. min.";7
40036;"Zisterzienserinnenkloster Rosenthal im Pommerbachthal (bei Binningen)";"7.270545959472656";"50.19701204260325";"Binningen";"Trier";"Zisterzienserinnen";1240;1802;"eccl. Trever.";"o. Cist.";28
40037;"Zisterzienserinnenklause Birgel (Remagen)";"7.23466666666667";"50.574";"Birgel";"Köln";"Zisterzienserinnen";1495;1571;"eccl. Colon.";"o. Cist.";28
40039;"Benediktinerinnenkloster Marienberg, Boppard";"7.593880891799927";"50.229967358388414";"Boppard";"Trier";"Benediktinerinnen";1120;1802;"eccl. Trever.";"o. s. Ben.";33
40040;"Karmelitenkloster Boppard";"7.588445";"50.232261";"Boppard";"Trier";"Karmeliten";1264;1802;"eccl. Trever.";"o. Carm.";3
40044;"Benediktinerinnenkloster Brunnenburg";"7.910556";"50.311944";"Bremberg";"Trier";"Benediktinerinnen";1225;1542;"eccl. Trever.";"o. s. Ben.";33
40045;"Benediktinerpropstei Buchholz, Burgbrohl";"7.255321";"50.448191";"Buchholz";"Trier";"Benediktiner";1135;1802;"eccl. Trever.";"o. s. Ben.";16
40047;"Benediktinerkloster Ebernach, Cochem (Sehl)";"7.187943";"50.13888";"Sehl";"Trier";"Benediktiner";1130;1802;"eccl. Trever.";"o. s. Ben.";16
40048;"Zisterzienserinnenkloster Daimbach";"7.939767";"49.749644";"Mörsfeld";"Mainz";"Zisterzienserinnen";1277;1551;"eccl. Magunt.";"o. Cist.";28
40054;"Kreuzherrenstift Ehrenstein";"7.455591";"50.616718";"Ehrenstein";"Köln";"Kreuzherren";1486;1812;"eccl. Colon.";;18
40056;"Prämonstratenserinnenstift St. Maria, Enkenbach, später Prämonstratenser";"7.899368";"49.4862";"Enkenbach-Alsenborn";"Worms";"Prämonstratenser";1451;1557;"eccl. Wormat.";"o. Prem.";14
40056;"Prämonstratenserinnenstift St. Maria, Enkenbach, später Prämonstratenser";"7.899368";"49.4862";"Enkenbach-Alsenborn";"Worms";"Prämonstratenserinnen";1144;1451;"eccl. Wormat.";"o. Prem.";31
40058;"Zisterzienserabtei Eußerthal";"7.970356";"49.241706";"Eußerthal";"Speyer";"Zisterzienser";1147;1560;"eccl. Spiren.";"o. Cist.";5
40061;"Augustinerchorfrauenstift Fischbach";"7.913294";"49.453646";"Fischbach";"Worms";"Augustinerchorfrauen";1471;1564;"eccl. Wormat.";"o. s. Aug.";25
40064;"Augustinerchorherrenstift St. Maria Magdalena, (Groß-)Frankenthal";"8.355078";"49.535369";"Frankenthal";"Worms";"Augustinerchorherren";1114;1562;"eccl. Wormat.";"o. s. Aug.";1
40065;"Augustinerchorfrauenstift St. Stephan, Frankenthal";"8.35283333333333";"49.5345";"Frankenthal (Pfalz)";"Worms";"Augustinerchorfrauen";1139;1431;"eccl. Wormat.";"o. s. Aug.";25
40071;"Prämonstratenserinnenstift St. Maria und Johannes Ev., Gommersheim";"8.187882";"49.789817";"Gau-Odernheim";"Mainz";"Prämonstratenserinnen";1146;1563;"eccl. Magunt.";"o. Prem.";31
40073;"Augustinerchorherrenstift St. Maria, Hane, später Prämonstratenserinnenstift";"8.014208";"49.643934";"Bolanden";"Mainz";"Prämonstratenserinnen";1171;1561;"eccl. Magunt.";"o. Prem.";31
40074;"Johanniterkommende St. Johannes der Täufer, Hangen-Weisheim";"8.186005";"49.711757";"Hangen-Weisheim";"Worms";"Johanniter";1306;1535;"eccl. Wormat.";"s. Johannis Jerus.";12
40075;"Zisterzienserinnenkloster Heilsbruck St. Maria, Harthausen, später Watzenhofen";"8.115586";"49.283058";"Watzenhofen";"Speyer";"Zisterzienserinnen";1230;1560;"eccl. Spiren.";"o. Cist.";28
40079;"Johanniterkommende St. Johann Baptist, Heimbach";"8.244284";"49.250169";"Heimbach";"Speyer";"Johanniter";1207;1801;"eccl. Spiren.";"s. Johannis Jerus.";12
40080;"Kreuzherrenkloster Helenenberg (Welschbillig)";"6.545212268829346";"49.85876439114179";"Helenenberg";"Trier";"Kreuzherren";1489;1802;"eccl. Trever.";;18
40081;"Johanniterkommende St. Johann Baptist, Herren-Sulzbach, später Meisenheim";"7.52763";"49.648363";"Herren-Sulzbach";"Mainz";"Johanniter";1290;1531;"eccl. Magunt.";"s. Johannis Jerus.";12
40081;"Johanniterkommende St. Johann Baptist, Herren-Sulzbach, später Meisenheim";"7.672051";"49.705173";"Meisenheim";"Mainz";"Johanniter";1290;1531;"eccl. Magunt.";"s. Johannis Jerus.";12
40083;"Augustinerchorfrauenstift St. Ulrich, Hertlingshausen, später Hospitaliter vom Heiligen Geist";"8.0304031187791";"49.4922081690059";"Hertlingshausen";"Worms";"Augustinerchorfrauen";1162;1427;"eccl. Wormat.";"o. s. Aug.";25
40083;"Augustinerchorfrauenstift St. Ulrich, Hertlingshausen, später Hospitaliter vom Heiligen Geist";"8.0304031187791";"49.4922081690059";"Hertlingshausen";"Worms";"Chorherren vom Heiligen Geist";1427;1521;"eccl. Wormat.";;95
40084;"Augustinereremitenkloster Hillesheim";"6.6703925";"50.2915066";"Hillesheim";"Köln";"Augustinereremiten";1256;1569;"eccl. Colon.";"o. fr. herem. s. Aug.";36
40085;"Zisterzienserkloster Himmerod (bei Großlittgen)";"6.756688356399536";"50.027999890300755";"Himmerod";"Trier";"Zisterzienser";1134;1802;"eccl. Trever.";"o. Cist.";5
40086;"Benediktinerpropstei Hirzenach";"7.64323";"50.17754";"Hirzenach";"Trier";"Benediktiner";1105;1802;"eccl. Trever.";"o. s. Ben.";16
40087;"Dominikanerinnenkloster St. Maria Himmelskron (Corona Coeli), Hochheim";"8.330810";"49.639083";"Hochheim";"Worms";"Dominikanerinnen";1278;1563;"eccl. Wormat.";"o. pred.";30
40088;"Augustinerchorherrenstift St. Peter, Paulus und Verena, Höningen";"8.07769";"49.490756";"Höningen";"Worms";"Augustinerchorherren";1115;1569;"eccl. Wormat.";"o. s. Aug.";1
40089;"Templerkommende, dann Johanniterkommende Hönningen";"7.305030721604308";"50.51658173801344";"Bad Hönningen";"Köln";"Johanniter";1312;1803;"eccl. Colon.";"s. Johannis Jerus.";12
40089;"Templerkommende, dann Johanniterkommende Hönningen";"7.305030721604308";"50.51658173801344";"Bad Hönningen";"Köln";"Templerorden";1175;1312;"eccl. Colon.";;39
40090;"Augustinerchorherrenstift St. Maria, Hördt";"8.329992";"49.165294";"Hördt";"Speyer";"Augustinerchorherren";1103;1649;"eccl. Spiren.";"o. s. Aug.";1
40091;"Benediktinerkloster St. Peter, Hornbach";"7.369469";"49.186954";"Hornbach";"Metz";"Benediktiner";737;1558;"eccl. Meten.";"o. s. Ben.";16
40094;"Templerkommende St. Michael, Iben";"7.925257";"49.773175";"Iben";"Mainz";"Templerorden";1208;1312;"eccl. Magunt.";;39
40095;"Deutschordenskommende St. Elisabeth, Ibersheim (Worms)";"8.401124";"49.720331";"Ibersheim";"Worms";"Deutscher Orden";1290;1465;"eccl. Wormat.";"theutonicorum";22
40096;"Augustinerchorherrenstift Niederingelheim (Karlsstift im Saale)";"8.071500";"49.977513";"Niederingelheim";"Mainz";"Augustinerchorherren";1354;1576;"eccl. Magunt.";"o. s. Aug.";1
40100;"Franziskanerkloster St. Michael, Kaiserslautern";"7.772521";"49.445874";"Kaiserslautern";"Worms";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1277;1538;"eccl. Wormat.";"o. fr. min.";7
40101;"Augustinerinnenkloster Kamp";"7.614222";"50.229806";"Kamp";"Trier";"Augustinereremitinnen";1414;1806;"eccl. Trever.";"o. fr. herem. s. Aug.";32
40105;"Zisterzienserinnenkloster Katharinental, Sankt Katharinen (bei Bad Kreuznach)";"7.768942";"49.866863";"Sankt Katharinen";"Mainz";"Zisterzienserinnen";1219;1574;"eccl. Magunt.";"o. Cist.";28
40111;"Augustinerchorherrenstift Eberhardsklausen";"6.8817751";"49.9045752";"Eberhardsklausen";"Trier";"Augustinerchorherren";1456;1802;"eccl. Trever.";"o. s. Aug.";1
40113;"Karmelitenkloster Ingelheimerhausen (Hausen), zuvor Augustinerdoppelstift, Augustinerchorfrauenstift";"8.110278";"49.9625";"Ingelheim am Rhein";"Mainz";"Augustinerchorfrauen";1276;1434;"eccl. Magunt.";"o. s. Aug.";25
40113;"Karmelitenkloster Ingelheimerhausen (Hausen), zuvor Augustinerdoppelstift, Augustinerchorfrauenstift";"8.110278";"49.9625";"Ingelheim am Rhein";"Mainz";"Karmeliten";1440;1536;"eccl. Magunt.";"o. Carm.";3
40113;"Karmelitenkloster Ingelheimerhausen (Hausen), zuvor Augustinerdoppelstift, Augustinerchorfrauenstift";"8.110278";"49.9625";"Ingelheim am Rhein";"Mainz";"Zisterzienserinnen";1435;1440;"eccl. Magunt.";"o. Cist.";28
40114;"Franziskanerkloster Koblenz";"7.6013632";"50.3617605";"Koblenz";"Trier";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1226;1802;"eccl. Trever.";"o. fr. min.";7
40119;"Deutschordenskommende Koblenz";"7.604923";"50.363599";"Koblenz";"Trier";"Deutscher Orden";1216;1792;"eccl. Trever.";"theutonicorum";22
40122;"Zisterzienserinnenkloster ""In der Leer"", Koblenz";"7.5996166";"50.3566962";"Koblenz";"Trier";"Zisterzienserinnen";1258;1580;"eccl. Trever.";"o. Cist.";28
40125;"Benediktinerinnenkloster Koblenz-Oberwerth";"7.59181022644043";"50.340393592603235";"Koblenz-Oberwerth";"Trier";"Benediktinerinnen";1143;1802;"eccl. Trever.";"o. s. Ben.";33
40131;"Dominikanerkloster (Weiße Gasse), Koblenz";"7.592045";"50.361429";"Koblenz";"Trier";"Dominikaner";1228;1802;"eccl. Trever.";"o. pred.";13
40133;"Schwesternhaus, später Franziskanerinnenkloster, dann Augustinerinnenkloster Ehrenbreitstein (Koblenz)";"7.613444";"50.359722";"Ehrenbreitstein";"Trier";"Augustinereremitinnen";1460;1487;"eccl. Trever.";"o. fr. herem. s. Aug.";32
40134;"Kartäuserkloster St. Alban, Trier, später in Merzlich (heute Konz-Karthaus)";"6.641879081726074";"49.757339";"Trier";"Trier";"Kartäuser";1337;1802;"eccl. Trever.";"o. Cartus.";4
40135;"Franziskanerkloster St. Wolfgang, Kreuznach";"7.859717";"49.842539";"Kreuznach";"Mainz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1484;1802;"eccl. Magunt.";"o. fr. min.";7
40136;"Karmelitenkloster Kreuznach";"7.8561";"49.84667";"Bad Kreuznach";"Mainz";"Karmeliten";1281;1802;"eccl. Magunt.";"o. Carm.";3
40138;"Zisterzienserinnenkloster Kumbd / Klosterkumbd";"7.525667";"50.028799";"Klosterkumbd";"Mainz";"Zisterzienserinnen";1183;1573;"eccl. Magunt.";"o. Cist.";28
40139;"Augustinereremitenkloster Ehrenbreitstein (Koblenz)";"7.613444";"50.359722";"Ehrenbreitstein";"Trier";"Augustinereremiten";1495;1572;"eccl. Trever.";"o. fr. herem. s. Aug.";36
40141;"Dominikanerinnenkloster Lambrecht";"8.069394";"49.370623";"Lambrecht (Pfalz)";"Speyer";"Dominikanerinnen";1235;1551;"eccl. Spiren.";"o. pred.";30
40145;"Benediktinerkloster Heilig Kreuz und St. Maria, Limburg (dann Wachenheim, dann Dürkheim)";"8.14574";"49.456911";"Limburg";"Speyer";"Benediktiner";1025;1574;"eccl. Spiren.";"o. s. Ben.";16
40148;"Augustinerchorherrenstift Lonnig";"7.407043";"50.311353";"Lonnig";"Trier";"Augustinerchorherren";1143;1326;"eccl. Trever.";"o. s. Aug.";1
40149;"Zisterzienserinnenkloster Machern";"7.001638";"49.954714";"Machern";"Trier";"Zisterzienserinnen";1238;1802;"eccl. Trever.";"o. Cist.";28
40150;"Klarissenkloster Armklara, Mainz (vorher Antoniter- und Zisterzienserkloster)";"8.26845";"50.001734";"Mainz";"Mainz";"Antoniter";1324;1528;"eccl. Magunt.";"o. s. Ant.";43
40151;"Augustinereremitenkloster Mainz";"8.274752";"49.997119";"Mainz";"Mainz";"Augustinereremiten";1260;1802;"eccl. Magunt.";"o. fr. herem. s. Aug.";36
40153;"Dominikanerkloster Mainz";"8.269571";"49.999264";"Mainz";"Mainz";"Dominikaner";1257;1789;"eccl. Magunt.";"o. pred.";13
40154;"Franziskanerobservantenkloster Mainz";"8.270014";"50.000662";"Mainz";"Mainz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1253;1577;"eccl. Magunt.";"o. fr. min.";7
40156;"Karmelitenkloster Mainz";"8.273499";"50.00274";"Mainz";"Mainz";"Karmeliten";1271;1802;"eccl. Magunt.";"o. Carm.";3
40157;"Weißfrauenkloster (auch Neumünster oder Maria-Magdalena-Kloster), Mainz";"8.267579";"49.998215";"Mainz";"Mainz";"Zisterzienserinnen";1291;1802;"eccl. Magunt.";"o. Cist.";28
40158;"Wilhelmitenkloster Mainz";"8.275355";"49.993457";"Mainz";"Mainz";"Wilhelmiten (Ordo Fratrum Eremitarum Sancti Guilhelmi)";1364;1467;"eccl. Magunt.";;6
40160;"Templerkommende, dann Johanniterkommende Mainz";"8.277656";"49.996393";"Mainz";"Mainz";"Johanniter";1312;1316;"eccl. Magunt.";"s. Johannis Jerus.";12
40160;"Templerkommende, dann Johanniterkommende Mainz";"8.277656";"49.996393";"Mainz";"Mainz";"Templerorden";1216;1312;"eccl. Magunt.";;39
40161;"Zisterzienserinnenkloster Altmünster, Mainz";"8.262763";"49.998957";"Mainz";"Mainz";"Zisterzienserinnen";1243;1781;"eccl. Magunt.";"o. Cist.";28
40162;"Zisterzienserinnenkloster Dalen im Heiligen Tal (Dalheim), Mainz";"8.25474500656128";"49.989835605286075";"Mainz";"Mainz";"Zisterzienserinnen";1261;1802;"eccl. Magunt.";"o. Cist.";28
40165;"Johanniterkommende ""zum Heiligen Grab"", Mainz";"8.272384";"49.997644";"Mainz";"Mainz";"Johanniter";1281;1797;"eccl. Magunt.";"s. Johannis Jerus.";12
40168;"Klarissenkloster Reichklara, Mainz";"8.27044";"50.00314";"Mainz";"Mainz";"Klarissen";1272;1781;"eccl. Magunt.";"o. s. Clare";19
40169;"Zisterzienserinnenkloster, später Augustinerchorfrauenstift St. Agnes, Mainz";"8.268933";"49.99763";"Mainz";"Mainz";"Zisterzienserinnen";1259;1574;"eccl. Magunt.";"o. Cist.";28
40172;"Benediktinerkloster St. Jakob, Mainz";"8.274167";"49.993056";"Mainz";"Mainz";"Benediktiner";1201;1802;"eccl. Magunt.";"o. s. Ben.";16
40176;"Kartause St. Michael, Mainz";"8.28768253326416";"49.98961487451383";"Mainz";"Mainz";"Kartäuser";1320;1782;"eccl. Magunt.";"o. Cartus.";4
40177;"Benediktinerinnenkloster St. Nikomedes, Mainz";"8.275317";"49.990622";"Mainz";"Mainz";"Benediktinerinnen";1401;1604;"eccl. Magunt.";"o. s. Ben.";33
40182;"Kloster Maria Engelport (bei Treis-Karden)";"7.2784917";"50.1252472";"Engelport";"Trier";"Prämonstratenserinnen";1272;1802;"eccl. Trever.";"o. Prem.";31
40186;"Prämonstratenserinnenstift Mariaroth (Marienroth)";"7.5163";"50.2861";"Dieblich";"Trier";"Prämonstratenserinnen";1131;1794;"eccl. Trever.";"o. Prem.";31
40187;"Augustinerchorfrauenstift Marienburg an der Mosel";"7.1760277";"50.0285274";"Marienburg an der Mosel";"Trier";"Augustinerchorfrauen";1142;1515;"eccl. Trever.";"o. s. Aug.";25
40188;"Zisterzienserkloster Marienstatt";"7.8031";"50.68514";"Marienstatt";"Köln";"Zisterzienser";1212;1802;"eccl. Colon.";"o. Cist.";5
40190;"Augustinerchorfrauenstift Marienthal an der Ahr (Dernau)";"7.057657";"50.536462";"Marienthal";"Köln";"Augustinerchorfrauen";1136;1794;"eccl. Colon.";"o. s. Aug.";25
40191;"Prämonstratenserinnenstift St. Marienthal";"7.887219";"49.635090";"Marienthal";"Mainz";"Prämonstratenserinnen";1139;1438;"eccl. Magunt.";"o. Prem.";31
40192;"Zisterzienserinnenkloster Paradies, Mauchenheim";"8.044864";"49.716875";"Mauchenheim";"Mainz";"Zisterzienserinnen";1262;1356;"eccl. Magunt.";"o. Cist.";28
40193;"Zisterzienserinnenkloster Sion (bei Mauchenheim)";"8.024514";"49.710482";"Mauchenheim";"Mainz";"Zisterzienserinnen";1242;1566;"eccl. Magunt.";"o. Cist.";28
40197;"Minoritenkloster Merl (Zell)";"7.170137";"50.040222";"Merl";"Trier";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1275;1803;"eccl. Trever.";"o. fr. min.";7
40199;"Halbstift Monreal";"7.15888";"50.3001";"Monreal";"Trier";"Kanoniker";1150;1784;"eccl. Trever.";"eccl.";34
40201;"Frauenkloster St. Margareta, Mühlheim (Osthofen)";"8.293390";"49.705902";"Mühlheim";"Worms";"Augustinerchorfrauen";1081;1325;"eccl. Wormat.";"o. s. Aug.";25
40202;"Kommende Mühlheim, Osthofen";"8.291101";"49.705413";"Mühlheim";"Worms";"Johanniter";1312;1367;"eccl. Wormat.";"s. Johannis Jerus.";12
40202;"Kommende Mühlheim, Osthofen";"8.291101";"49.705413";"Mühlheim";"Worms";"Templerorden";1269;1312;"eccl. Wormat.";;39
40204;"Prämonstratenserstift Münsterdreisen";"7.999173";"49.594704";"Dreisen";"Mainz";"Prämonstratenser";1144;1446;"eccl. Magunt.";"o. Prem.";14
40206;"Johanniterhaus St. Johannes Baptist, Mußbach (Neustadt an der Weinstraße)";"8.170355";"49.369611";"Mußbach";"Speyer";"Johanniter";1319;1801;"eccl. Spiren.";"s. Johannis Jerus.";12
40207;"Zisterzienserinnenkloster Namedy (bei Andernach)";"7.357073";"50.454206";"Namedy";"Trier";"Zisterzienserinnen";1205;1573;"eccl. Trever.";"o. Cist.";28
40210;"Karmelitenkloster Heilig-Kreuz, Neuleiningen";"8.139021";"49.54211";"Neuleiningen";"Worms";"Karmeliten";1301;1468;"eccl. Wormat.";"o. Carm.";3
40211;"Jesuitenresidenz Neustadt an der Weinstraße (ehemals Weiße Klause)";"8.134303";"49.353504";"Neustadt an der Weinstraße";"Speyer";"Augustinerchorfrauen";1474;1578;"eccl. Spiren.";"o. s. Aug.";25
40214;"Kloster Niederehe";"6.754569";"50.31262";"Niederehe";"Köln";"Prämonstratenserinnen";1226;1505;"eccl. Colon.";"o. Prem.";31
40215;"Benediktinerinnenkloster Niederprüm";"6.412061";"50.196361";"Niederprüm";"Trier";"Benediktinerinnen";1190;1802;"eccl. Trever.";"o. s. Ben.";33
40216;"Zisterzienserinnenkloster Niederwerth (zeitweilig Augustinerchorherren)";"7.613131";"50.392677";"Niederwerth";"Trier";"Augustinerchorherren";1429;1580;"eccl. Trever.";"o. s. Aug.";1
40217;"Benediktinerinnenkloster Rolandswerth/Nonnenwerth, Remagen";"7.209755";"50.639720";"Rolandswerth";"Köln";"Benediktinerinnen";1112;1802;"eccl. Colon.";"o. s. Ben.";33
40218;"Deutschordenskommende Ober-Flörsheim";"8.160848";"49.684823";"Ober-Flörsheim";"Worms";"Deutscher Orden";1253;1801;"eccl. Wormat.";"theutonicorum";22
40219;"Zisterzienserinnenkloster Ober-Ingelheim, Engelthal";"8.057878";"49.959165";"Engelthal";"Mainz";"Zisterzienserinnen";1285;1573;"eccl. Magunt.";"o. Cist.";28
40221;"Minoritenkloster Oberwesel";"7.72536";"50.107932";"Oberwesel";"Trier";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1242;1802;"eccl. Trever.";"o. fr. min.";7
40223;"Zisterzienserinnenkloster Allerheiligen, Oberwesel";"7.7027976850369";"50.11487435570066";"Oberwesel";"Trier";"Zisterzienserinnen";1236;1802;"eccl. Trever.";"o. Cist.";28
40226;"Benediktinerpropstei Offenbach am Glan";"7.550278";"49.624444";"Offenbach am Glan";"Mainz";"Benediktiner";1150;1556;"eccl. Magunt.";"o. s. Ben.";16
40227;"Klarissenkloster St. Klara, Speyer";"8.434395";"49.325744";"Speyer";"Speyer";"Klarissen";1289;1802;"eccl. Spiren.";"o. s. Clare";19
40228;"Antoniterkloster St. Antonius, Oppenheim";"8.351091";"49.852550";"Oppenheim";"Worms";"Antoniter";1300;1501;"eccl. Wormat.";"o. s. Ant.";43
40229;"Benediktiner-, später Zisterzienserinnenkloster Mariacron, Oppenheim";"8.355221";"49.859020";"Oppenheim";"Mainz";"Zisterzienserinnen";1265;1565;"eccl. Magunt.";"o. Cist.";28
40231;"Zisterzienserabtei Otterburg, Otterberg";"7.773836";"49.503102";"Otterberg";"Mainz";"Zisterzienser";1144;1563;"eccl. Magunt.";"o. Cist.";5
40232;"Augustinerchorfrauenstift Peternach bei Boppard, zeitweise Doppelstift";"7.592679262161255";"50.25669935611071";"Boppard";"Trier";"Augustinerchorfrauen";1157;1450;"eccl. Trever.";"o. s. Aug.";25
40232;"Augustinerchorfrauenstift Peternach bei Boppard, zeitweise Doppelstift";"7.592679262161255";"50.25669935611071";"Boppard";"Trier";"Kreuzherren";1497;1552;"eccl. Trever.";;18
40234;"Augustinerchorherrenstift Pfaffen-Schwabenheim (zunächst Benediktinerinnen, kurzfristig Jesuiten)";"7.953457832336426";"49.84974430113424";"Pfaffen-Schwabenheim";"Mainz";"Augustinerchorherren";1130;1566;"eccl. Magunt.";"o. s. Aug.";1
40236;"Benediktinerpropstei Georgenberg, Pfeddersheim (Worms)";"8.271289";"49.643485";"Worms";"Worms";"Benediktiner";1151;1559;"eccl. Wormat.";"o. s. Ben.";16
40237;"Benediktinerabtei St. Salvator, Prüm";"6.425579";"50.206476";"Prüm";"Trier";"Benediktiner";721;1802;"eccl. Trever.";"o. s. Ben.";16
40239;"Zisterzienserinnenkloster Ramsen";"8.01425";"49.531847";"Ramsen";"Worms";"Zisterzienser";1477;1485;"eccl. Wormat.";"o. Cist.";5
40239;"Zisterzienserinnenkloster Ramsen";"8.01425";"49.531847";"Ramsen";"Worms";"Zisterzienserinnen";1267;1477;"eccl. Wormat.";"o. Cist.";28
40240;"Augustinerchorherren- und -chorfrauenstift, Ravengiersburg";"7.476978";"49.935521";"Ravengiersburg";"Mainz";"Augustinerchorherren";1301;1566;"eccl. Magunt.";"o. s. Aug.";1
40240;"Augustinerchorherren- und -chorfrauenstift, Ravengiersburg";"7.476978";"49.935521";"Ravengiersburg";"Mainz";"Augustiner-Doppelstift";1073;1301;"eccl. Magunt.";"o. s. Aug.";56
40241;"Benediktinerpropstei Remigiusberg";"7.438363";"49.521062";"Remigiusberg";"Mainz";"Benediktiner";1127;1524;"eccl. Magunt.";"o. s. Ben.";16
40243;"Prämonstratenserstift Rommersdorf";"7.537822723388672";"50.45658872224866";"Rommersdorf";"Trier";"Prämonstratenser";1135;1803;"eccl. Trever.";"o. Prem.";14
40244;"Zisterzienserinnenkloster Rosenthal (Kerzenheim)";"8.011871";"49.560283";"Rosenthal";"Worms";"Zisterzienserinnen";1241;1572;"eccl. Wormat.";"o. Cist.";28
40245;"Templer-, später Johanniterniederlassung Roth an der Our";"6.222204";"49.925861";"Roth an der Our";"Trier";"Johanniter";1311;1794;"eccl. Trever.";"s. Johannis Jerus.";12
